Id,Name,Gender,Age,Birthdate,Address,Coord,Phone_number
eeb24c7c-f987-4f6b-9286-8ae29e4363ec,김진철,Male,63,1962-02-18,경기도 순천시 냉천찬내길 231,Lat: 41.6359° Lng: 124.3383°,050-3767-7614
2bbf933c-370d-47bd-b5d6-6b088b0fe77b,지철재,Male,62,1962-09-15,전북특별자치도 의왕시 용인대학로 346,Lat: 37.6294° Lng: 125.3579°,050-7860-1968
73a16bf1-7221-40cb-8f8d-b85d8a82e321,심미정,Female,51,1974-03-05,경기도 광명시 상태길 63,Lat: 39.5683° Lng: 125.5947°,050-2413-8362
55ec7fcd-5a13-4db5-b21b-55f50faa8d1f,채정재,Male,50,1974-08-27,충청북도 광명시 파사성길 111,Lat: 35.8904° Lng: 124.8963°,050-9584-4338
823eec70-0794-4c56-90ea-b85d55a35020,양도경,Male,13,2011-11-19,제주특별자치도 창원시 진해구 수동길 123,Lat: 37.9819° Lng: 124.9888°,050-1231-1579
3efb755b-9f7a-41b4-946e-0b87fab3bb32,성민찬,Male,24,2000-10-14,충청남도 전주시 완산구 구성1길 59,Lat: 34.1211° Lng: 127.4593°,050-7295-0373
056f38f4-dcea-439c-9c2e-9dceb9ec671b,판지온,Female,5,2019-08-03,광주광역시 강북구 사암길 281,Lat: 42.0611° Lng: 124.0787°,050-9743-8122
e553de2c-07ec-4af7-9df5-5414c8e32448,안유현,Male,3,2022-06-18,충청남도 익산시 구성로20번다길 246,Lat: 40.1607° Lng: 126.9185°,050-3710-9529
73ac0c5e-3a63-434b-80af-c48bf553a3ac,연지호,Male,3,2021-10-08,강원특별자치도 남원시 계룡로 205,Lat: 38.8541° Lng: 124.5160°,050-9876-4332
5823aa15-3090-4e09-8fb8-4739cef3d879,남성민,Male,48,1977-01-03,경상남도 광양시 동위천2길 350,Lat: 36.6590° Lng: 126.1008°,050-3062-2262
e769ed18-6695-4bea-9845-564ba41612ca,전은채,Female,9,2016-03-09,경상북도 횡성군 창원대로397번길 192,Lat: 43.0369° Lng: 125.5475°,050-1274-9116
b491388d-8508-42f1-8e4d-60bcecf4bdde,어새봄,Female,4,2020-10-26,경상남도 춘천시 한산2길 56,Lat: 39.4829° Lng: 129.1510°,050-3914-6736
ef6b2f02-074c-4e5c-94d9-715c55ad213d,신성수,Male,52,1972-10-05,제주특별자치도 계룡시 왕궁농공단지길 190,Lat: 39.2068° Lng: 128.1740°,050-1279-1654
5d808c33-1873-4bd2-9dcf-d9447e0877df,하민서,Male,25,2000-02-17,충청북도 부천시 오정구 석계산업단지길 93,Lat: 43.8177° Lng: 129.6447°,050-0161-0369
6dce3ec6-a4c1-4990-b58b-7093fee9ee63,독고주원,Male,23,2002-05-15,충청남도 고양시 덕양구 운정역길 12,Lat: 34.8168° Lng: 128.6361°,050-2118-8601
35eaf2cd-d2d2-47fd-89cc-e1aa75901ae0,궁예준,Male,28,1996-07-21,전북특별자치도 신안군 대부2길 110,Lat: 33.9915° Lng: 126.9995°,050-4950-0479
8db81061-8ee1-46a8-bbf1-2a55a9c853fb,설이도,Male,4,2020-10-12,경상북도 천안시 동남구 생목순환길 238,Lat: 40.2234° Lng: 129.0931°,050-4257-2385
3d889a59-e9ee-42db-b12c-b4df19e01a9b,주채린,Female,32,1993-02-05,경상북도 고양시 덕양구 육창로5길 37,Lat: 39.6392° Lng: 131.3189°,050-6221-6611
7a3fc803-1c8d-495e-9189-2c6001bcaf03,위영길,Male,59,1966-03-18,충청북도 가평군 수정로135번길 240,Lat: 41.6648° Lng: 125.5247°,050-1287-3668
95ca064e-5b54-4c98-bb94-d7f0550e3996,설이찬,Male,5,2020-03-03,충청남도 구리시 금정로 252,Lat: 43.1079° Lng: 127.4703°,050-7460-6896
bc315e68-a70d-4e4c-b771-7ef666acb09f,견혜정,Female,33,1991-12-25,충청북도 강화군 내항길 94,Lat: 39.1235° Lng: 129.7520°,050-2424-4553
d0e9d949-34ea-4ea6-99ab-28ae0a18ef34,위명숙,Female,56,1968-12-07,경기도 의령군 천왕봉로 242,Lat: 37.9233° Lng: 127.2998°,050-5173-2682
d379cb61-9d1a-4075-a9b6-f155b94d3187,백소이,Female,7,2018-06-18,강원특별자치도 안동시 배나무정길 209,Lat: 37.1052° Lng: 129.4905°,050-5389-6040
e92779d7-9fe2-49e7-a406-3ae8e6f39e9d,고영선,Female,51,1974-05-02,경상남도 정선군 충효로2032번길 2,Lat: 35.8962° Lng: 124.8259°,050-6940-7213
44e61ed5-8251-4251-a6f8-fdb241e55233,지정선,Female,40,1985-01-10,경상북도 경주시 홍제내길 18,Lat: 37.0871° Lng: 130.9547°,050-0513-2131
8feb201f-4344-4ce0-82b6-89be2315e074,전정석,Male,51,1973-10-23,경상남도 창원시 성산구 금산서길 180,Lat: 33.5035° Lng: 128.4771°,050-5475-4368
60c32b06-c30d-4890-9191-16d2e1f288e5,황시안,Male,5,2020-05-14,경상남도 계룡시 원님로399번길 41,Lat: 40.1181° Lng: 128.3896°,050-1936-0458
105846f5-e2b6-4848-b5cc-83ba749f544c,사은선,Female,62,1963-04-05,경상북도 담양군 동미로 161,Lat: 38.6345° Lng: 124.0292°,050-1710-5872
22367e06-8b2a-4248-886a-cc231ac90834,설동국,Male,47,1978-07-05,경상북도 김천시 효천3로 242,Lat: 33.6965° Lng: 131.8857°,050-3045-1982
fcaccf73-c50e-4eb7-aa75-bcce48ee4283,호이도,Male,0,2024-08-23,경상남도 완주군 중동2로26번길 75,Lat: 37.1101° Lng: 130.5326°,050-2746-5018
e1cf1727-7592-47e9-84b6-a7e5b7dbf322,명채아,Female,7,2018-03-12,강원특별자치도 의정부시 산호북15길 323,Lat: 38.8158° Lng: 126.9351°,050-3940-6551
573786ae-7d58-49df-a552-0d22ce319286,팽지안,Male,33,1992-05-22,세종특별자치시 도봉구 현내로 340,Lat: 40.6929° Lng: 125.2086°,050-8006-4700
5067b031-f3fa-4bce-ba73-15bc7c041354,어민정,Female,28,1997-04-12,경상북도 고령군 동암길 163,Lat: 34.8545° Lng: 127.2137°,050-6418-2057
c39446a4-6037-4300-a92a-95c4ad05aebb,용지호,Male,6,2018-10-18,충청남도 청주시 서원구 학자로 29,Lat: 43.7337° Lng: 131.9845°,050-0703-2227
529101fb-036e-491f-aec5-82f3eccd43b4,여예준,Male,2,2023-04-21,제주특별자치도 달성군 왕산곰자리길 119,Lat: 41.3033° Lng: 131.4830°,050-5045-7098
31c8442f-43e2-40d8-83db-3ff279a5f6c3,빙정미,Female,46,1978-09-20,전북특별자치도 진주시 왕방로118번길 81,Lat: 33.9641° Lng: 128.3630°,050-7227-1264
714a13d8-4c14-424b-8f63-6cdea6c3cd67,사진상,Male,59,1966-02-13,제주특별자치도 순천시 정서진로 129,Lat: 40.0632° Lng: 127.6109°,050-4931-0011
40c96535-721e-49b7-84f3-e80d513e4cac,간준호,Male,50,1975-05-07,전라남도 거창군 흥선로921번길 308,Lat: 39.5405° Lng: 127.7964°,050-8276-5037
69071d16-5083-44df-84a4-605c4a2c8beb,피진주,Male,46,1979-04-14,부산광역시 해운대구 미더덕로 151,Lat: 39.3797° Lng: 131.9239°,050-3128-0823
a9c6cc26-e85e-42aa-bce6-7ce01af7b4fe,맹아영,Female,18,2007-03-01,부산광역시 중랑구 도봉로 143,Lat: 39.6092° Lng: 124.1957°,050-2807-6638
6ed9a6e0-b9e1-4dce-a530-ff23aa77dd6f,복시호,Male,4,2021-04-07,경상남도 창원시 성산구 동부대로338번길 202,Lat: 37.0421° Lng: 128.3824°,050-5733-2184
8f45d464-d8b4-4b76-8e93-e3d6b40746c4,민진상,Male,62,1962-07-22,경상남도 홍천군 용곡길211번길 232,Lat: 40.2299° Lng: 131.8337°,050-8373-3035
33f0c230-6a4e-4081-a658-1ecf20845aa7,유로운,Male,7,2017-09-06,충청남도 창녕군 동암남로35번길 344,Lat: 43.1777° Lng: 125.9163°,050-0658-7095
d1d7d9a8-e7f4-4f68-967a-873281123395,서문미선,Female,48,1976-09-07,충청남도 기장군 단양심곡길 266,Lat: 43.3414° Lng: 125.5694°,050-3216-8051
58a98f5c-b891-41d5-b136-a17f9a5f3d48,왕정리,Female,47,1977-08-12,대전광역시 남동구 고산안골길 348,Lat: 33.2558° Lng: 130.7561°,050-1236-1181
5630e7ff-01aa-47aa-bd43-10046bd48d72,인미자,Female,61,1964-06-01,경상북도 예천군 시흥대로 71,Lat: 41.0822° Lng: 129.5898°,050-9913-6949
4c7e697a-5b62-4165-9d02-bbe29b5e93be,당진근,Male,64,1960-12-05,대구광역시 계양구 탕정면로233번길 305,Lat: 38.1781° Lng: 125.8402°,050-8144-1424
7e79699b-9105-4be4-a562-c332f270258a,창은진,Female,32,1992-10-16,전라남도 안양시 만안구 외머리로 228,Lat: 40.8012° Lng: 128.1409°,050-2226-5199
963178b4-31d8-4f5e-8c5e-5a0479d4d933,천영철,Male,39,1985-09-06,제주특별자치도 경주시 청신로1059번길 216,Lat: 34.8640° Lng: 126.5032°,050-4988-7298
d75b2725-3b81-4334-b69e-c207a2792ffb,내동호,Male,26,1998-11-06,제주특별자치도 울진군 천등박달로 68,Lat: 38.1512° Lng: 125.2106°,050-5903-3049
c728120a-029d-42ad-97ec-228758a45f1c,육지원,Male,3,2021-11-12,광주광역시 유성구 죽림해안로 293,Lat: 43.7826° Lng: 126.2652°,050-3225-3915
3581379c-0d13-48b6-89e6-b7fde67a4152,주건희,Male,20,2005-05-09,경상남도 완주군 월전길 69,Lat: 38.8919° Lng: 126.0654°,050-6817-6226
b02d62cb-9da0-4c37-b4bf-d7a8e1bd7e22,곽도율,Male,29,1996-02-01,경상남도 영천시 우도길 179,Lat: 34.5417° Lng: 129.5289°,050-0103-5101
73391a0c-8ed3-481d-97d7-030a5e377100,부도연,Female,20,2004-07-25,경상남도 수원시 영통구 염전로40번길 238,Lat: 36.8097° Lng: 127.1495°,050-5575-2428
e9bad44a-ae2f-48b7-8327-3d380dc9e7cf,창민아,Female,26,1999-04-07,울산광역시 남동구 오산길 195,Lat: 39.4532° Lng: 130.4510°,050-3144-6386
3d19e3f3-2040-406e-b25a-b1a3fa6a9d48,설진재,Male,57,1968-05-22,강원특별자치도 속초시 명제로324번길 16,Lat: 37.7610° Lng: 127.9345°,050-1339-5804
6fd7f5dd-de1b-4cae-90db-8991e428897a,임로운,Male,25,1999-11-22,경상남도 음성군 희곡3길 235,Lat: 41.4234° Lng: 126.9597°,050-1309-0525
841c9b35-2594-40cc-b9da-0a44568aea75,유지원,Male,8,2016-12-25,대구광역시 해운대구 한림상로 211,Lat: 37.5687° Lng: 125.1984°,050-8748-9294
bd3be00f-6e04-4fb1-8ddc-f874718c7e4a,설승우,Male,29,1995-11-08,충청남도 청주시 상당구 팔봉1로 137,Lat: 34.4907° Lng: 126.7733°,050-9180-1177
a5aa71ab-5367-42d5-af38-710b563408f9,계아윤,Female,4,2021-06-21,강원특별자치도 울릉군 납도길 207,Lat: 33.3983° Lng: 128.5171°,050-2429-8738
10ab6dc1-2cf3-4ad3-949a-0ff56c3c5445,온윤재,Male,31,1994-03-17,제주특별자치도 인제군 죽당로 186,Lat: 35.2968° Lng: 128.7047°,050-2305-1292
50afb6aa-d23f-4005-852f-67a25ad0a45a,강지유,Female,12,2013-06-02,경상남도 무안군 화동로1063번길 86,Lat: 37.9780° Lng: 129.0229°,050-8866-3190
37dbf9f9-2bdb-4046-b783-89203e80d729,사소은,Female,18,2006-09-14,충청남도 함안군 초하로 135,Lat: 39.4821° Lng: 128.1407°,050-3490-7022
f22f67a6-e68c-4f4f-8b5f-265c278a8a50,마지훈,Male,32,1993-02-25,인천광역시 계양구 가란길 224,Lat: 43.8160° Lng: 130.3491°,050-0246-4681
ef73203d-e7e2-44e3-9476-65f9e1d1a397,연성국,Male,53,1972-07-05,강원특별자치도 제천시 오산천로182번길 205,Lat: 37.6709° Lng: 125.0441°,050-9976-4156
2bc41cb2-6cd4-4d81-8024-4f8cd951b8a9,선선숙,Female,58,1966-09-01,경상남도 강화군 향화로3길 7,Lat: 36.3807° Lng: 127.2258°,050-7921-3455
d43120c3-13cf-432b-900e-fd0411de90d6,형영재,Male,38,1986-10-17,강원특별자치도 창원시 마산회원구 정리2길 184,Lat: 34.9878° Lng: 125.2109°,050-2056-1889
620cf418-639b-4f09-a4d5-08f4342adf2c,봉혜진,Female,33,1991-08-17,충청북도 청도군 버들로 315,Lat: 37.7375° Lng: 127.8197°,050-1379-2161
e0f6cf05-747d-4ce0-8a25-7dc825ccf8c3,양영은,Female,46,1978-09-28,경상북도 화순군 경충대로1851번길 19,Lat: 41.8474° Lng: 124.0522°,050-0426-9828
b1464ff9-809d-4ddb-8d70-7f73c3e680b5,장주원,Male,2,2023-01-16,전북특별자치도 서귀포시 부흥로275번길 295,Lat: 38.3143° Lng: 127.5109°,050-3787-9633
2ea71136-4464-421a-8950-7ccd7a439666,신시안,Male,15,2010-05-12,광주광역시 서초구 의1길 133,Lat: 42.6586° Lng: 125.5029°,050-6122-4998
e764b6e1-8876-4719-9e7f-480e43e13963,안지후,Male,8,2017-03-04,부산광역시 수성구 온천대로 136,Lat: 40.0959° Lng: 126.9559°,050-4502-0268
eb547094-a36e-487f-af42-e7303cefb83d,황보정롬,Female,50,1975-06-09,광주광역시 금정구 쌍계새들길 348,Lat: 36.6943° Lng: 124.4252°,050-3322-6883
bda7c6a2-5b0b-4e72-9172-e074089cd1c0,신시은,Female,4,2021-01-25,충청남도 창원시 의창구 오도2길 281,Lat: 35.7667° Lng: 129.6199°,050-9069-5984
dd65aea9-8254-41ee-987e-d560ad95686a,강영순,Female,46,1979-02-28,전라남도 의왕시 인평길 75,Lat: 40.9866° Lng: 124.3711°,050-3736-6507
f26226ca-04e1-4879-a440-2feb3b1d89f1,신미숙,Female,64,1961-06-01,강원특별자치도 안동시 죽향대로 276,Lat: 36.0293° Lng: 128.9088°,050-2374-8151
3a3538ea-24f9-492c-8555-fe1aab715d04,염영애,Female,56,1968-12-11,제주특별자치도 진안군 강시골길 64,Lat: 34.3545° Lng: 130.9533°,050-0865-8603
26966978-d1cd-48d4-be6b-439a818c40c9,봉주영,Male,22,2002-08-26,대구광역시 강동구 하빈로171길 42,Lat: 41.9384° Lng: 124.8023°,050-2414-5403
a7d0cbe7-f020-4fef-9206-dab6fcee4b42,독고정식,Male,45,1980-02-10,울산광역시 부산진구 현터길 4,Lat: 38.5488° Lng: 127.4985°,050-2450-0809
092585b1-657b-42d8-9fc4-e9996b3e651d,송정경,Female,47,1978-01-07,제주특별자치도 청양군 새막골길 212,Lat: 34.6720° Lng: 125.8791°,050-4241-3802
787a5c1e-74a0-4723-971d-046447e9a6c9,시영근,Male,45,1980-02-12,경기도 천안시 동남구 소쟁이길 305,Lat: 33.9522° Lng: 127.5634°,050-5825-7829
72971b3c-f693-4bb3-8735-464e2e851ee4,진유안,Male,1,2024-05-15,경상북도 문경시 높은터로454번길 180,Lat: 39.8201° Lng: 131.7442°,050-5200-8409
610f7328-c6d7-40e7-9589-0ab45243da5f,이미영,Female,32,1992-08-09,전라남도 나주시 어상천로 229,Lat: 40.4762° Lng: 130.6796°,050-7920-9757
b9c89a42-782d-4368-b9b7-8bcb4da76904,연소민,Female,2,2022-12-27,경상북도 군위군 영흥로348번길 117,Lat: 40.4558° Lng: 125.1543°,050-8951-0128
9d25d023-3fce-4c01-ae51-d7553a04af14,선서진,Male,16,2009-02-25,광주광역시 수성구 산성길 256,Lat: 40.6207° Lng: 125.5367°,050-6605-0342
11bcf1d6-6290-495e-8213-117f638c0a97,판미수,Female,50,1975-01-20,전북특별자치도 수원시 영통구 장현천로 294,Lat: 43.5727° Lng: 128.9821°,050-3059-2351
01d8eb96-a2f5-4295-9906-5c2546a36a6e,설은선,Female,40,1984-08-27,경기도 포항시 북구 저연3길 18,Lat: 41.3041° Lng: 126.3283°,050-8975-0919
fa6cd450-2b3c-44b4-8f1f-3ae6abc3fdc6,방동일,Male,36,1988-12-17,대전광역시 은평구 두정두담길 278,Lat: 37.6820° Lng: 127.3543°,050-8242-8232
c5a4f4e5-aa4f-45d4-9039-ee77fd5a6a56,호진정,Male,65,1960-01-27,강원특별자치도 여주시 문막시장1길 195,Lat: 40.6615° Lng: 129.4569°,050-4572-5914
6f8f97e9-c67b-47ac-af69-5c758517aaf5,풍동균,Male,48,1977-05-03,대전광역시 구로구 산곡동로86번길 223,Lat: 42.0987° Lng: 124.4495°,050-7543-2546
22a1ca87-6e8d-452b-b2e8-d439f4bdd9ef,모채원,Female,14,2010-12-18,전라남도 전주시 덕진구 송림로41번길 263,Lat: 35.6561° Lng: 129.9987°,050-8771-4759
0472c16b-c83d-49b6-9fe5-b40006e50d81,엄철균,Male,61,1963-12-08,대구광역시 연제구 쌍충로 295,Lat: 38.6527° Lng: 130.8773°,050-9125-3771
d7acf796-6471-406d-a9de-eb89f9aeafee,서문유주,Female,14,2011-05-02,경상북도 원주시 사릉로156번길 225,Lat: 36.1698° Lng: 128.7615°,050-9242-4363
e8c40f0c-e17e-4507-a365-956f86b62e5d,감영섭,Male,38,1987-05-20,제주특별자치도 영주시 두리3길 309,Lat: 41.2156° Lng: 128.2873°,050-8619-3863
9aa626bc-e316-41cf-82a9-cca9858dc351,강선연,Female,55,1969-12-28,제주특별자치도 청주시 상당구 월함로 347,Lat: 43.6143° Lng: 129.9256°,050-5024-2145
954a4be8-c8b8-45ed-b4b0-d7a4a5e8995b,길아린,Female,12,2012-10-04,전북특별자치도 양평군 서성길 254,Lat: 41.5094° Lng: 129.5106°,050-6547-4814
7ba295b6-6cae-468a-9b8b-81ceedd53b2d,강나현,Female,7,2018-03-25,제주특별자치도 여주시 월안길 342,Lat: 34.6043° Lng: 124.2795°,050-6258-1925
430178ae-7dbf-4fcd-ae3e-a75416bf9327,목시윤,Male,30,1995-06-26,경기도 보성군 봉강천로 242,Lat: 38.6948° Lng: 128.1719°,050-7234-7927
cef68421-09b5-49da-92a5-1eacb7eb861d,맹정주,Male,35,1989-10-11,강원특별자치도 광양시 입암로 41,Lat: 36.6042° Lng: 124.2384°,050-2966-3429
924cc73e-055d-4dbd-915e-72135876686b,소영민,Male,56,1968-07-17,충청북도 금산군 반야월로34길 69,Lat: 40.2447° Lng: 126.2655°,050-8215-1671
036ec8c8-8196-432b-899b-f7ab40725993,복성석,Male,55,1969-09-03,강원특별자치도 김포시 매천로 224,Lat: 38.0886° Lng: 130.6595°,050-2057-1231
31d78bf0-7fa9-4b57-a131-d52246eba13e,계유경,Female,34,1991-06-03,경상남도 용인시 수지구 새동네길 169,Lat: 41.4847° Lng: 125.9949°,050-3496-0667
334fbb06-eccf-4d85-83a5-5c3525da7faa,조사랑,Female,8,2017-01-27,충청북도 청주시 청원구 아리랑로6가길 173,Lat: 40.3963° Lng: 124.9983°,050-5403-5163
1110d1d3-06a6-471b-92a2-2d2f493cfb06,민예서,Female,7,2017-11-06,서울특별시 북구 양동길 129,Lat: 35.1920° Lng: 128.4162°,050-7640-6381
ad8903f9-b07c-4b46-a0cd-eb809e01c663,방지은,Female,44,1980-09-11,경상남도 옥천군 송하중태길 154,Lat: 37.6972° Lng: 124.6218°,050-9966-5497
c23bb857-4f23-4b3d-b211-a51403f6a693,용은찬,Male,32,1992-10-02,경기도 거제시 대청북로105번길 42,Lat: 36.5822° Lng: 131.3511°,050-9177-2284
a457b342-8b0f-409b-b788-d04f6591fb19,신영하,Male,57,1967-11-07,울산광역시 수성구 경충대로2652번길 44,Lat: 41.5653° Lng: 125.0942°,050-5662-4953
577a7aa9-ffa6-4253-9622-79182f13065b,허정민,Male,19,2006-05-23,전라남도 화성시 춘천순환로 59,Lat: 33.2322° Lng: 125.1314°,050-6533-0754
9aad0ea7-f17e-4be0-a561-5bf29a2350b1,변다윤,Female,0,2024-10-06,전북특별자치도 영월군 잠원로4길 91,Lat: 38.2600° Lng: 127.5960°,050-7366-3500
55c69445-c78e-4c4b-8961-d5941c80e0a3,복정민,Male,49,1975-09-03,부산광역시 성북구 도리원4길 189,Lat: 41.9456° Lng: 130.1706°,050-8416-5490
7fc44890-9211-4a5f-84ea-76fa4b4599a6,조동하,Male,41,1983-12-04,전북특별자치도 금산군 빛동3로 215,Lat: 36.2268° Lng: 131.7434°,050-6191-0479
c09e0896-9216-48fd-b8f3-2874a8fc6dfb,석진근,Male,60,1965-01-02,경상북도 수원시 권선구 천도로 245,Lat: 40.4204° Lng: 130.4391°,050-5521-4122
a1b1891b-79e2-4933-9be7-d30e3aefb5b8,제정재,Male,39,1986-05-02,울산광역시 송파구 용장길 65,Lat: 40.8024° Lng: 129.2215°,050-9240-6452
7570022e-be49-4abb-b84c-880c42fd148c,허정철,Male,48,1977-04-13,인천광역시 동구 독정이로92번길 250,Lat: 37.3530° Lng: 130.4614°,050-8525-9666
5b9c6069-b0ad-48fb-bd4d-3e18ab314d9e,풍준서,Male,5,2019-11-14,제주특별자치도 홍성군 정남동로325번길 212,Lat: 40.9599° Lng: 130.0004°,050-8491-9775
8a7e8132-9533-4034-bd59-253ec0789f3b,창하연,Female,10,2015-05-19,전라남도 청주시 청원구 평택5로20번길 324,Lat: 35.7427° Lng: 130.7384°,050-8645-6144
4810ee3c-7c07-4ebc-9acc-0bcaf55a7cad,양하윤,Female,29,1995-12-08,전라남도 영암군 조천16길 191,Lat: 37.7115° Lng: 126.0738°,050-8550-3035
3ed9aa6f-d23f-488f-965d-fbf1a4042845,동영균,Male,47,1978-03-09,대구광역시 구로구 동운운교길 245,Lat: 40.9695° Lng: 130.3412°,050-1959-1773
a320527e-33db-4f0e-988b-8cfe67326835,지다현,Female,27,1998-05-04,대전광역시 서구 새말8길 63,Lat: 37.0790° Lng: 130.5992°,050-8395-8913
b45222b1-7f88-4493-acfe-e6184fc64cc8,양시현,Male,29,1995-10-15,강원특별자치도 임실군 마산5길 341,Lat: 33.5214° Lng: 124.6011°,050-3556-4599
80243938-f310-41fd-b491-ba0cc5e904fe,류민석,Male,55,1970-01-07,전북특별자치도 괴산군 미내소일길 233,Lat: 37.1110° Lng: 127.0692°,050-9950-2277
ea4b6bf1-ede2-4ea0-b0f8-10c94a06d1a5,표서윤,Female,15,2009-10-02,경상남도 옹진군 가주로 99,Lat: 33.9108° Lng: 127.3679°,050-6984-0201
4cf032a5-c680-4ac4-8617-4a63c627899f,경태하,Male,1,2024-01-05,전북특별자치도 울릉군 문산1길 345,Lat: 35.6182° Lng: 129.0886°,050-3998-1723
fb8d385b-14bc-429c-a9d4-e646188a7e81,여명미,Female,65,1960-03-17,전라남도 오산시 까치섬길 262,Lat: 40.0940° Lng: 131.4448°,050-4025-9668
7f36b071-8a6b-4d04-98ad-6e82de8c7df0,홍명화,Female,61,1963-12-18,경기도 창원시 진해구 수문마을길 133,Lat: 40.5516° Lng: 125.7326°,050-2187-1628
d112bb79-c445-4383-8a9e-e20ad9d52e89,두도율,Male,10,2014-12-03,경상북도 인제군 모의로5길 108,Lat: 33.5614° Lng: 131.4545°,050-7401-7413
7b698107-2458-4d2c-bad9-850fd89ae22b,기영환,Male,52,1972-12-04,충청남도 임실군 오궁길 241,Lat: 33.1168° Lng: 131.0629°,050-5521-3381
dd80a1e5-830d-492b-a15e-4a5c9faf052a,엽동현,Male,18,2006-10-02,경상남도 창원시 성산구 나발도길 158,Lat: 40.1572° Lng: 127.5047°,050-8175-1810
bb997483-635d-4444-99af-d9092f5810ed,탁영수,Female,51,1973-11-21,전북특별자치도 속초시 헌릉로468길 105,Lat: 33.6580° Lng: 128.3430°,050-9061-4828
9644e6ae-b9fe-42fe-8315-1f75683f3bcb,용지아,Female,24,2001-02-27,경상북도 영동군 석탑3길 50,Lat: 39.1446° Lng: 131.3559°,050-4281-3419
d44e7273-ef88-4b09-9a76-70027f74a965,황보은희,Female,59,1965-12-03,충청남도 문경시 사직2길 152,Lat: 40.7220° Lng: 128.6012°,050-5741-4483
dbd5d956-f312-499e-b8c2-e50dfeb556de,우정우,Male,33,1992-03-04,강원특별자치도 전주시 덕진구 창원천로 147,Lat: 34.0958° Lng: 124.0998°,050-4169-2693
429118c7-e52a-4d55-a1da-5d9289edeccf,상하준,Male,11,2014-03-02,강원특별자치도 남양주시 저지14길 11,Lat: 43.4536° Lng: 124.0802°,050-9796-1375
47ca0008-f26c-4c23-b6a2-eb00b4dfb746,이예림,Female,28,1997-04-01,전북특별자치도 사천시 해안마을7길 287,Lat: 40.3805° Lng: 127.5683°,050-2475-7157
d75cdf68-a026-498c-ba1b-f263e929b2fa,박정미,Female,39,1985-11-08,충청남도 임실군 시민로244번길 182,Lat: 33.9444° Lng: 130.7493°,050-1501-4368
860d9497-1f7d-418a-baa5-50e1be56d45f,장연우,Male,6,2019-05-26,경기도 청송군 초중1길 298,Lat: 42.1591° Lng: 124.9908°,050-0087-9122
49fb8dce-6ae8-4a34-8fbe-bcb5e51f66ae,구수빈,Female,25,1999-08-09,제주특별자치도 수원시 영통구 공항길29번길 163,Lat: 42.3943° Lng: 130.8749°,050-5495-8851
6f4897a6-d83b-4489-801d-1a42cb8ccf6e,편서연,Female,0,2024-08-10,서울특별시 동래구 검단로609번길 323,Lat: 34.6661° Lng: 126.3020°,050-6567-2733
d7e681f1-d54b-415e-b637-8fc17b676add,백정연,Female,57,1968-03-19,충청북도 과천시 금강로1길 93,Lat: 38.7469° Lng: 127.0055°,050-0615-5472
6203d314-0062-41e7-bd14-23bf71017ddc,노서우,Female,12,2012-11-05,서울특별시 동작구 괴정로165번길 170,Lat: 43.0966° Lng: 129.7963°,050-2090-9076
82502bd4-c319-44e4-bd97-9dfd3843047e,소수빈,Female,31,1993-11-24,인천광역시 금정구 장덕고개길 88,Lat: 36.4192° Lng: 124.5297°,050-2733-6062
442422ee-499f-48df-bbb9-1541be7ea91a,신민성,Male,6,2018-07-22,전북특별자치도 하남시 공룡로488번길 293,Lat: 43.9965° Lng: 125.9332°,050-5655-0134
fd9375de-64a1-49f9-a10d-ee5f76bba1ed,정은성,Male,32,1993-02-17,강원특별자치도 제주시 싱걸길 120,Lat: 42.0984° Lng: 126.9811°,050-0304-5783
3b5ad024-c475-48fb-9c23-cb9894c53bde,진지민,Male,35,1990-03-09,전북특별자치도 용인시 기흥구 대모도12번길 81,Lat: 40.3255° Lng: 131.8430°,050-6911-7550
3a91ba44-5ab8-42b0-ba5d-6df1e8a09697,탁지아,Female,7,2018-01-28,전라남도 여주시 가조로2길 51,Lat: 41.9451° Lng: 125.9718°,050-8630-4169
4df95aa4-f33e-40cd-ab5e-a9da55f8a828,라준서,Male,31,1993-12-22,경상남도 창원시 마산합포구 견달산로 156,Lat: 41.2814° Lng: 129.3069°,050-5869-2493
3beabc61-deb0-45e3-8644-75d05e6aafbb,성성담,Male,61,1964-02-22,경상남도 곡성군 율천길 323,Lat: 34.3968° Lng: 130.8105°,050-3867-8264
8117fdf3-60ee-49d0-840f-97e5d95f640b,전현서,Male,16,2009-01-14,강원특별자치도 청주시 서원구 고덕비즈밸리로2가길 329,Lat: 37.9256° Lng: 127.7491°,050-0112-9738
a83e01ca-7c7e-470d-bb5c-e8d45c884532,국영림,Female,37,1988-06-05,전북특별자치도 정읍시 하빈로180길 124,Lat: 35.6408° Lng: 128.8712°,050-0402-3193
7d520fb1-72d1-41fe-9ee6-2cfbd345edcf,진진재,Male,58,1966-11-01,세종특별자치시 영등포구 중앙시장1길 206,Lat: 37.0786° Lng: 126.3573°,050-4645-7789
eb28835e-90de-4809-8bd2-fb988f277886,오이재,Male,4,2020-12-01,제주특별자치도 남양주시 과천대로 261,Lat: 35.2687° Lng: 127.7708°,050-6781-2188
cc159cb2-2f0c-4fdd-8ee8-475daec7cdfa,권철상,Male,61,1963-11-27,대전광역시 북구 강변로692번길 321,Lat: 33.4013° Lng: 126.8857°,050-7669-1502
